spec_z,photo_z
0.39454013,0.4
0.08167969,0.01
0.08244773,0.02
0.5042283,0.51
0.52201474,0.52
0.5201105,0.52
0.5155095,0.54
0.07779247,0.11
0.50183946,0.51
0.21595445,0.14
0.07726273,0.12
0.08216306,0.12
0.08330356,0.0999999999999999
0.071179256,0.03
0.08023696,0.0699999999999999
0.40017954,0.36
0.07305485,0.0999999999999999
0.07629786,0.0699999999999999
0.0783959,0.04
0.395185,0.38
0.07454001,0.09
0.06811686,0.08
0.07618075,0.0999999999999999
0.07255386,0.0999999999999999
0.06972898,0.0999999999999999
0.078009024,0.12
0.5837071,0.61
0.073061176,0.08
0.07663295,0.0999999999999999
0.075012885,0.12
0.53020805,0.52
0.6938654,0.65
0.3693682,0.37
0.1161046,0.08
0.5194659,0.51
0.07773018,0.16
0.076033406,0.0999999999999999
0.08115279,0.0999999999999999
0.07678276,0.0699999999999999
0.076768026,0.11
0.07968109,0.16
0.07975673,0.0999999999999999
0.079108395,0.0999999999999999
0.53284997,0.52
0.07633731,0.12
0.08057082,0.0999999999999999
0.07593017,0.0999999999999999
0.07650874,0.12
0.076918766,0.15
0.082807004,0.0999999999999999
0.07475489,0.05
0.078139134,0.04
0.50937396,0.36
0.074764624,0.11
0.08003673,0.11
0.07724909,0.12
0.14731087,0.17
0.07871783,0.0999999999999999
0.08321468,0.11
0.07677719,0.11
0.61571205,0.64
0.15763344,0.08
0.50882363,0.47
0.078774065,0.05
0.49296516,0.38
0.49336803,0.47
0.079919174,0.03
0.07088198,0.27
0.07593324,0.0999999999999999
0.08045433,0.11
0.07591296,0.12
0.5983207,0.65
0.0749853,0.09
0.51997286,0.5
0.07827313,0.15
0.582758,0.56
0.142384,0.16
0.07299517,0.01
0.49023393,0.49
0.07141607,0.03
0.07829897,0.01
0.5386667,0.51
0.078642644,0.12
0.08228609,0.09
0.527178,0.5
0.08005898,0.08
0.081831306,0.11
0.48934945,0.55
0.07824152,0.0999999999999999
0.078827314,0.14
0.4894782,0.49
0.52295196,0.5
0.076202214,0.11
0.08218981,0.04
0.08215,0.11
0.33745724,0.35
0.079113625,0.01
0.52051055,0.49
0.65325546,0.62
0.3965832,0.42
0.0797825,0.0999999999999999
0.07992851,0.0999999999999999
0.58475906,0.56
0.078975946,0.09
0.042568535,0.09
0.08234794,0.01
0.07984552,0.08
0.07752043,0.09
0.21730371,0.26
0.07924933,0.11
0.07664434,0.0999999999999999
0.4634247,0.45
0.21321441,0.18
0.0190838,1.49
0.4600149,0.46
0.07624399,0.17
0.07617484,0.33
0.26059672,0.36
0.5623111,0.53
0.2594633,0.33
0.07914614,0.0999999999999999
0.26165617,0.28
0.07906054,0.09
0.5805056,0.5700000000000001
0.11585575,0.28
0.080097325,0.33
0.07828004,0.08
0.39621392,0.45
0.50275326,0.49
0.10241806,0.0999999999999999
0.47012714,0.45
0.07766832,0.0699999999999999
0.12527578,0.2
0.08003246,0.3
0.07874283,0.14
0.07703877,0.11
0.64464325,0.72
0.58011204,0.56
0.076046646,0.09
0.49810493,0.51
0.6924039,0.62
0.101975575,0.2
0.49657845,0.49
0.49654362,0.49
0.22221315,0.7100000000000001
0.47041887,0.39
0.076698154,0.0999999999999999
0.36708075,0.36
0.49856192,0.52
0.69450104,0.74
0.07674184,0.19
0.6350289,0.5700000000000001
0.12909211,0.16
0.02337524,0.29
0.07637245,0.22
0.075943984,0.67
0.07717685,0.0999999999999999
0.62931424,0.6
0.075763404,0.2
0.40929067,0.39
0.09851617,0.13
0.15761074,0.3
0.02194286,0.06
0.09858483,0.15
0.08178878,0.18
0.7875578,0.8300000000000001
0.035420943,0.22
0.4904083,0.46
0.4425924,0.4
0.60412526,0.5700000000000001
0.12314204,0.55
0.67653424,0.78
0.11630006,0.12
0.07886032,0.0699999999999999
0.15431726,0.0999999999999999
0.63094056,0.61
0.5613688,0.5
0.34560972,0.37
0.1161846,0.17
0.07789703,0.0699999999999999
0.72009665,0.6900000000000001
0.4475517,0.53
0.6305246,0.6
0.12407063,0.14
0.6333633,0.64
0.07626269,0.11
0.07834239,0.15
0.07738591,0.01
0.076283656,0.08
0.074385464,0.0999999999999999
0.07624723,0.14
0.07543636,0.0999999999999999
0.07473055,0.16
0.502648,0.46
0.5629672,0.53
0.07703056,0.0999999999999999
0.07926299,0.09
0.46977693,0.43
0.467381,0.45
0.5835088,0.5700000000000001
0.077948816,0.0999999999999999
0.589157,0.61
0.5034666,0.5
0.0761358,0.0999999999999999
0.019359386,0.03
0.07135686,0.11
0.079008356,0.05
0.08196684,0.0999999999999999
0.07429569,0.08
0.07479096,0.09
0.08016089,0.05
0.07001936,0.11
0.076080754,0.11
0.07742776,0.11
0.0743146,0.01
0.07639409,0.12
0.08232916,0.12
0.076259986,0.09
0.07960409,0.11
0.07725354,0.12
0.07355075,0.11
0.07754814,0.12
0.0779876,0.14
0.07882372,0.13
0.08195361,0.11
0.07898836,0.09
0.08251569,0.01
0.6322886,0.63
0.08540813,0.11
0.082809806,0.11
0.39904368,0.38
0.49173528,0.47
0.08383293,0.09
0.07391654,0.09
0.49012527,0.47
0.07784421,0.15
0.076756656,0.14
0.07823912,0.11
0.079775095,0.16
0.07269235,0.18
0.08001015,0.0999999999999999
0.07247059,0.0999999999999999
0.07840803,0.12
0.072883986,0.0999999999999999
0.080015436,0.12
0.07471311,0.09
0.44396022,0.44
0.07746712,0.0999999999999999
0.08093016,0.11
0.54762584,0.53
0.08210157,0.0699999999999999
0.072340086,0.09
0.07442313,0.09
0.12453884,0.09
0.34886134,0.37
0.0779495,0.11
0.074008845,0.14
0.07313095,0.59
0.07312264,0.14
0.55277663,0.47
0.18535277,0.15
0.07813556,0.05
0.07431354,0.0999999999999999
0.4647908,0.38
0.24661362,0.32
0.62004626,0.6
0.21688698,0.3
0.073444605,0.14
0.080002815,0.02
0.24603446,0.29
0.14579579,0.15
0.37375835,0.39
0.072575375,0.09
0.4949259,0.45
0.33757272,0.39
0.24077827,0.38
0.07567337,0.24
0.075598426,0.16
0.07813294,0.11
0.24078006,0.24
0.21615662,0.25
0.181271,0.26
0.2506864,0.29
0.08230158,0.04
0.07902619,0.28
0.079147436,0.12
0.07690884,0.08
0.07941308,0.27
0.07872383,0.27
0.07458489,0.3
0.082397014,0.0999999999999999
0.49448547,0.44
0.25083095,0.28
0.5407272,0.53
0.448938,0.45
0.50373197,0.49
0.5632798,0.55
0.33904046,0.2
0.5029226,0.54
0.11639946,0.0999999999999999
0.47273508,0.47
0.49626446,0.48
0.63384855,0.55
0.079024605,0.08
0.63176614,0.61
0.45658734,0.45
0.6471697,0.6
0.67949885,0.62
0.6905751,0.7000000000000001
0.10366865,0.17
0.063639194,0.11
0.12899406,0.11
0.47218353,0.48
0.50655997,0.47
0.65047663,0.7100000000000001
0.28190708,0.29
0.47130632,0.47
0.5986132,0.61
0.5030508,0.49
0.36693728,0.36
0.5698043,0.59
0.50325674,0.51
0.083133616,0.48
0.49687305,0.5
0.08287935,0.12
0.494717,0.5
0.50304264,0.51
0.10161096,0.59
0.57518405,0.66
0.49324578,0.47
0.5741264,0.56
0.63449234,0.81
0.5410213,0.49
0.1061078,0.21
0.49481288,0.38
0.50476897,0.7000000000000001
0.1424153,0.21
0.14141965,0.16
0.10672156,0.21
0.106060505,0.16
0.48361754,0.37
0.47473666,0.34
0.405959,0.38
0.34572437,0.6
0.52321315,0.48
0.69406646,0.7100000000000001
0.5732576,0.43
0.78694034,0.78
0.52320874,0.5
0.34704664,0.37
0.6020758,0.6
0.3478039,0.36
0.32700858,0.34
0.42421597,0.38
0.42621154,0.36
0.42820907,0.41
0.4253187,0.39
0.07992581,0.0699999999999999
0.5700379,0.55
0.4048523,0.41
0.07746668,0.08
0.42694354,0.43
0.43505284,0.39
0.06730211,0.14
0.5243203,0.51
0.07968683,0.0999999999999999
0.50858045,0.47
0.40429196,0.39
0.43826428,0.48
0.07713375,0.12
0.07876185,0.0999999999999999
0.07721627,0.11
0.43537226,0.48
0.52748275,0.48
0.63100594,0.87
0.52159804,0.49
0.077666774,0.11
0.07693533,0.09
0.52926373,0.52
0.08067037,0.09
0.71445775,0.61
0.019302364,0.09
0.6315708,0.5700000000000001
0.7129624,0.66
0.07648528,0.0999999999999999
0.076541744,0.08
0.07652257,0.29
0.07552078,0.0999999999999999
0.24032578,0.28
0.076869935,0.0999999999999999
0.40562642,0.44
0.5696089,0.53
0.5215045,0.52
0.4895841,0.5
0.07764788,0.0699999999999999
0.24125075,0.28
0.51121,0.59
0.03653852,0.03
0.5119685,0.51
0.07954413,0.09
0.07368141,0.0999999999999999
0.24929662,0.28
0.6316058,0.59
0.37039238,0.38
0.4891827,0.46
0.5697788,0.54
0.48917907,0.48
0.079072215,0.12
0.57073367,0.55
0.07969724,0.08
0.3698455,0.36
0.2744851,0.28
0.3986716,0.5
0.12456863,0.19
0.52170986,0.49
0.07833547,0.11
0.6894837,0.53
0.080579124,0.05
0.4562962,0.46
0.07708776,0.0999999999999999
0.1148016,0.16
0.3793872,0.38
0.07450956,0.13
0.12608412,0.15
0.048148982,0.05
0.124663815,0.34
0.23987012,0.28
0.3669971,0.36
0.12723254,0.12
0.2424067,0.28
0.0763006,0.04
0.53536934,0.59
0.63750523,0.63
0.57785803,0.56
0.10510204,0.09
0.083363935,0.0699999999999999
0.57539797,0.51
0.37807518,0.43
0.12928563,0.23
0.07866424,0.01
0.07623776,0.12
0.11125194,0.05
0.5819587,0.5700000000000001
0.19154865,0.26
0.48435956,0.4
0.5720653,0.55
0.5819845,0.56
0.100118905,0.08
0.3561554,0.47
0.076726645,0.24
0.042179648,0.0999999999999999
0.48454586,0.51
0.45693555,0.46
0.5801118,0.62
0.042175148,0.15
0.26801386,0.33
0.484761,0.45
0.4849807,0.48
0.5303597,0.49
0.11679939,0.16
0.60272914,0.6
0.17939903,0.17
0.078326784,0.01
0.104819775,0.15
0.5651749,0.46
0.48533842,0.43
0.12460597,0.18
0.28226146,0.28
0.6530787,0.65
0.19476114,0.42
0.53825605,0.78
0.460221,0.52
0.077920176,0.19
0.4915984,0.5
0.5357741,0.53
0.4723132,0.45
0.2607411,0.46
0.49080926,0.5
0.5177436,0.55
0.15767431,0.56
0.15728185,0.17
0.47647348,0.5800000000000001
0.49036655,0.48
0.5352683,0.61
0.4752298,0.4
0.64580953,0.5800000000000001
0.58544785,0.5800000000000001
0.5856204,0.55
0.60553193,0.7100000000000001
0.44249898,0.4
0.44244635,0.39
0.13309209,0.91
0.60451436,0.6
0.5846393,0.6
0.6104908,0.68
0.07908714,0.27
0.60128224,0.59
0.41795903,0.6
0.07718309,0.18
0.08177865,0.16
0.42229933,0.51
0.52344364,0.52
0.52488,0.51
0.527522,0.36
0.60118854,0.4
0.08348979,0.13
0.08165704,0.0699999999999999
0.5331136,0.52
0.6927429,0.79
0.08147202,0.7000000000000001
0.4917017,0.54
0.484739,0.7000000000000001
0.08188102,0.01
0.07259458,0.41
0.08313998,0.02
0.5390216,0.53
0.40861967,0.44
0.40863103,0.46
0.32950234,0.37
0.69307816,0.65
0.52195287,0.51
0.07607194,0.12
0.45165595,0.46
0.511486,0.52
0.48771435,0.47
0.43122378,0.43
0.075816125,0.11
0.24632773,0.28
0.5488697,0.54
0.5494673,0.55
0.549248,0.55
0.6423451,0.61
0.08317361,0.0999999999999999
0.52330416,0.54
0.51836383,0.51
0.076470375,0.08
0.07463136,0.11
0.07786168,0.08
0.0784708,0.08
0.3458961,0.37
0.10630061,0.09
0.07704103,0.04
0.53728783,0.52
0.3505696,0.35
0.30573702,0.32
0.3066311,0.34
0.45362458,0.47
0.082863525,0.0999999999999999
0.4874686,0.46
0.40338576,0.45
0.55217594,0.5700000000000001
0.54606956,0.56
0.10658769,0.08
0.124384694,0.15
0.18449757,0.26
0.18584889,0.17
0.4869437,0.5
0.76818436,0.77
0.2146754,0.13
0.30844897,0.43
0.259002,0.31
0.5145655,0.5
0.39683327,0.4
0.39821604,0.39
0.2147389,0.15
0.33162767,0.29
0.52403253,0.66
0.07706329,0.12
0.63891745,0.79
0.51834553,0.47
0.5608486,0.5
0.5190721,0.5
0.20234974,0.3
0.35454515,0.46
0.21283378,0.27
0.55541116,0.55
0.12950931,0.15
0.04725673,0.02
0.11158911,0.0699999999999999
0.39553392,0.39
0.35557184,0.38
0.6389129,0.59
0.11160802,0.14
0.080274,0.01
0.3787951,0.41
0.5615042,0.76
0.12516902,0.16
0.57827723,0.53
0.07680311,0.23
0.076719776,0.2
0.07653746,0.16
0.474664,0.49
0.5590374,0.55
0.12429859,0.19
0.18375973,0.55
0.5169918,0.53
0.10520908,0.2
0.042112276,0.17
0.37486768,0.36
0.07661758,0.17
0.085270725,0.16
0.19515231,0.36
0.28760928,0.37
0.2725798,0.46
0.55047214,0.47
0.07412178,0.47
0.074595496,0.47
0.40990502,0.38
0.6475982,0.86
0.18697818,0.29
0.06636405,0.41
0.13312773,0.39
0.6042843,0.79
0.13257837,0.18
0.18705462,0.34
0.07426364,0.47
0.21411783,0.43
0.074700415,0.15
0.07679952,0.16
0.48079294,0.44
0.412469,0.38
0.40688878,0.4
1.0330513,0.7000000000000001
0.47053292,0.39
0.4921493,0.35
0.13277145,0.7100000000000001
0.4866918,0.5
0.470929,0.46
0.08272163,0.45
0.07516929,0.23
0.48781988,0.52
0.08288063,0.22
0.40630478,0.41
0.07373859,0.48
0.5731478,0.63
0.07380065,0.12
0.65497917,0.76
0.6469744,0.6900000000000001
0.50202453,0.5
0.55226547,0.5
0.40215987,0.36
0.35317776,0.38
0.5521353,0.53
0.554281,0.49
0.55420405,0.48
0.14537433,0.17
0.40345722,0.42
0.4070378,0.39
0.076727994,0.11
0.2601741,0.27
0.4013558,0.4
0.58761173,0.59
0.34975788,0.34
0.4006879,0.46
0.35197213,0.38
0.34969637,0.38
0.3497473,0.35
0.35019547,0.39
0.35041893,0.39
0.07183814,0.18
0.3495815,0.36
0.39967355,0.4
0.42680123,0.47
0.5688331,0.66
0.07795829,0.27
0.52655256,0.5
0.37798628,0.36
0.33253694,0.34
0.12901999,0.12
0.10203971,0.01
0.56826246,0.5700000000000001
0.47424212,0.44
0.44130954,0.47
0.10673258,0.12
0.39982742,0.37
0.56950617,0.67
0.35340363,0.39
0.075206235,0.16
0.075858615,0.38
0.041640628,0.17
0.23121023,0.43
0.561642,0.51
0.353791,0.35
0.55816275,0.56
0.38158587,0.48
0.47940502,0.46
0.3836634,0.4
0.37959856,0.43
0.4758041,0.5700000000000001
0.08368119,0.2
0.12433252,0.48
0.262596,0.27
0.1244046,0.16
0.47894335,0.46
0.47829464,0.47
0.19902076,0.76
0.6320488,0.72
0.08439589,0.13
0.28662708,0.52
0.50619256,0.45
0.43304318,0.48
0.07527629,0.16
0.074646704,0.2
0.07424569,0.8200000000000001
0.08322631,0.18
0.07446126,0.23
0.4715657,0.47
0.40322658,0.42
0.4040397,0.38
0.48481697,0.46
0.48620665,0.48
0.4191411,0.45
0.48387304,0.47
0.40965354,0.39
0.40874425,0.44
0.60528976,0.62
0.48420092,0.49
0.4738553,0.45
0.12959087,0.48
0.6679486,0.55
0.5571839,0.63
0.4839714,0.5700000000000001
0.39446336,0.35
0.5688464,0.59
0.33012837,0.45
0.35673115,0.35
0.24659066,0.43
0.09430822,0.7100000000000001
0.075243555,0.01
0.13256595,0.77
0.3502646,0.36
0.47078314,0.47
0.6979081,0.73
0.5586624,0.53
0.1414403,0.26
0.43863168,0.44
0.39789298,0.42
0.08388713,0.01
0.3989801,0.38
0.6013699,0.61
0.39613992,0.39
0.113292,0.19
0.124493,0.14
0.03362,0.09
0.142002,0.16
0.01437,0.11
0.11631,0.16
0.039511,0.17
0.066756,0.17
0.125837054913503,0.9
0.125039836725979,0.79
0.094956,0.12
0.095943,0.14
0.015891,0.0999999999999999
0.015221,0.16
0.01471,0.09
0.107438,0.15
0.107521,0.14
0.108515,0.11
0.03387,0.18
0.067303,0.09
0.12502,0.17
0.025785,0.32
0.065365,0.47
0.126251,0.13
0.039561,0.0999999999999999
0.193587,0.28
0.015891,0.17
0.03444,0.29
0.123786,0.16
0.015644,0.08
0.106667,0.09
0.025801,0.0999999999999999
0.127168,0.12
0.042026,0.23
0.063914,0.03
0.016281,0.27
0.0155570004,0.01
0.064128,0.12
0.041409,0.01
0.132425,0.17
0.107578,0.18
0.026218,0.01
0.118972,0.16
0.120547,0.18
0.120647,0.13
0.116551,0.18
0.025998,0.38
0.026408,0.11
0.025988,0.14
0.043587,0.16
0.046609,0.5800000000000001
0.0163080003,0.16
0.113168,0.0999999999999999
0.024847,0.0699999999999999
0.108538,0.65
0.046729,0.11
0.014864,0.09
0.035962,0.21
0.026442,0.0699999999999999
0.040308,0.21
0.071409,0.11
0.026885,0.02
0.043877,0.16
0.043727,0.16
0.106834,0.15
0.044201,0.15
0.045218,0.11
0.093201,0.14
0.044848,0.09
0.026581,0.17
0.127525,0.14
0.026392,0.15
0.043557,0.11
0.063147,0.11
0.063327,0.0999999999999999
0.107044,0.17
0.092371,0.11
0.044631,0.2
0.04289,0.15
0.042716,0.16
0.044151,0.01
0.047206,0.0999999999999999
0.044447,0.17
0.045762,0.0699999999999999
0.107621,0.0999999999999999
0.04301,0.08
0.016513,1.49
0.042763,0.0699999999999999
0.090743,0.15
0.107768,0.45
0.049011,0.12
0.044941,0.64
0.035625,0.46
0.028246,0.08
0.042886,0.0999999999999999
0.043507,0.11
0.042193,0.08
0.044881,0.0999999999999999
0.036392,0.33
0.043213,0.0699999999999999
0.047063,0.03
0.046976,0.32
0.046249,0.0999999999999999
0.09086,0.12
0.047016,0.11
0.046325,0.3
0.0475,0.17
0.047196,0.62
0.090673,0.08
0.044564,0.09
0.045848,0.0999999999999999
0.026492,0.11
0.044984,0.15
0.031645,0.09
0.040368,0.18
0.044878,0.31
0.045548,0.11
0.026228,0.0999999999999999
0.043777,0.11
0.044818,0.12
0.042593,0.04
0.044224,0.11
0.045738,0.0699999999999999
0.043016,0.13
0.045004,0.0999999999999999
0.167132,0.16
0.037693,0.31
0.041055,0.0999999999999999
0.040465,0.27
0.042296,0.17
0.046826,0.0999999999999999
0.109052,0.0999999999999999
0.025738,0.04
0.073594,0.15
0.067637,0.15
0.070669,0.0999999999999999
0.074005,0.15
0.105503,0.5700000000000001
0.085833,0.56
0.0163780004,0.45
0.6746811,0.64
0.41455078,0.37
0.41419345,0.34
0.5075659,0.51
0.41524914,0.41
0.5307364,0.49
0.5294085,0.52
0.57461774,0.66
0.72474986,0.61
0.2072471,0.34
0.055662,0.18
0.49692738,0.53
0.43287012,0.48
0.5682518,0.59
0.016361,0.61
0.062376,0.16
0.0604079999,0.22
0.6192083,0.62
0.41379845,0.27
0.6262712,0.63
0.6671872,0.7100000000000001
0.10381601,0.15
0.5250787,0.33
0.6708335,0.7000000000000001
0.5827364,0.5800000000000001
0.35131556,0.37
0.39095053,0.42
0.5151839,0.45
0.31130376,0.32
0.17196423,0.54
0.6798863,0.63
0.39006773,0.37
0.5647775,0.6900000000000001
0.056872867,0.19
0.5259138,0.65
0.5683117,0.72
0.559585,0.54
0.5151636,0.52
0.3908198,0.48
0.1309401,0.56
0.28784087,0.28
0.56198555,0.6900000000000001
0.51365495,0.53
0.6606842,0.7100000000000001
0.74130416,0.78
0.5500147,0.52
0.6622992,0.62
0.30435717,0.27
0.30401254,0.38
0.574876,0.62
0.5181553,0.52
0.16996337,0.3
0.48559567,0.52
0.65957814,0.76
0.4929361,0.5
0.39173377,0.37
0.069708,0.16
0.025841,0.16
0.025688,0.11
0.91661954,0.78
0.58667517,0.49
0.51327235,0.5
0.055395,0.12
0.7592349,0.72
0.5671879,0.54
0.56070626,0.53
0.42909777,0.44
0.1920044,0.28
0.51258063,0.55
0.48801976,0.47
0.43066034,0.39
0.57214946,0.55
0.5637318,0.63
0.5734837,0.5800000000000001
0.5670151,0.54
0.57267845,0.52
0.5095245,0.54
0.26215658,0.27
0.60097176,0.59
0.5688284,0.55
0.43377066,0.42
0.302153,0.36
0.40594473,0.43
0.57475793,0.7000000000000001
0.5658089,0.56
0.31888434,0.44
0.0913765482385818,0.56
0.060519,0.11
0.6704611,0.8
0.56932855,0.59
0.5642346,0.5800000000000001
0.090769,0.18
0.6883438,0.62
0.058724,0.21
0.6663016,0.87
0.5369941,0.51
0.67168874,0.5700000000000001
0.5193072,0.5
0.52029216,0.53
0.0573,0.21
0.09003102,0.21
0.137528,0.21
0.53814304,0.54
0.9002333,0.92
0.49251077,0.44
0.09206928,0.16
0.09318213,0.17
0.094645,0.59
0.056566,0.59
0.47449633,0.42
0.48609358,0.49
0.47426215,0.48
0.49266645,0.49
0.4717326,0.44
0.343206,0.36
0.5216623,0.52
0.3088771,0.17
0.49292117,0.5
0.090999,0.7000000000000001
0.52169406,0.6
0.5186843,0.52
0.79219407,0.8
0.60698354,0.7000000000000001
0.089302,0.17
0.05713,0.11
0.027236,0.14
0.056576,0.11
0.061776,0.18
0.76673996,0.62
0.4213443,0.42
0.0904142,0.15
0.35695624,0.37
0.5835763,0.55
0.4729985,0.47
0.089352,0.17
0.5043268,0.5800000000000001
0.57454675,0.52
0.35677785,0.34
0.58686215,0.55
0.5336244,0.53
0.5868576,0.59
0.32308015,0.34
0.47725043,0.46
0.12591925,0.15
0.5857423,0.61
0.29979733,0.33
0.057073455,0.53
0.58238894,0.5700000000000001
0.30106398,0.33
0.43553814,0.41
0.490015,0.5
0.4382095,0.47
0.056015,0.27
0.4364229,0.39
0.35661048,0.4
0.49239624,0.5
0.29744044,0.48
0.13239075,0.17
0.0905192885139225,0.2
0.74723285,0.59
0.43632105,0.46
0.090803,0.16
0.090796146712937,0.19
0.5720065,0.53
0.30013195,0.17
0.47780955,0.47
0.6737346,0.77
0.090459,0.0999999999999999
0.4348377,0.41
0.08998707,0.11
0.39206442,0.38
0.391345,0.41
0.090059,0.11
0.30236214,0.31
0.090469,0.18
0.30551568,0.43
0.48038822,0.48
0.5861061,0.5800000000000001
0.0944316,0.18
0.38826817,0.4
0.090469,0.17
0.09249598,0.14
0.25880662,0.27
0.47445673,0.5700000000000001
0.3053267,0.64
0.57415134,0.59
0.09731434,0.56
0.6766445,0.66
0.093004,0.13
0.09133,0.15
0.092347,0.11
0.5200163,0.53
0.43508565,0.39
0.16841212,0.27
0.523578,0.54
0.090239,0.15
0.16915159,0.28
0.0939809,0.17
0.090696,0.18
0.03314,0.18
0.166632,0.29
0.38911885,0.46
0.6793626,0.72
0.09200473,0.18
0.090802817994841,0.5800000000000001
0.5516963,0.47
0.056119,0.18
0.534934,0.48
0.54715306,0.53
0.5045122,0.54
0.6852019,0.7000000000000001
0.088604644,0.19
0.103732,0.17
0.25576594,0.37
0.49823105,0.47
0.6720848,0.5800000000000001
0.4843019,0.51
0.49761754,0.5
0.091263,0.16
0.092327,0.14
0.059715,0.11
0.057073,0.12
0.088351,0.13
0.094339,0.16
0.094232,0.14
0.094439,0.16
0.05712,0.18
0.087851,0.16
0.016575,0.22
0.016531719,0.41
0.519514,0.54
0.055648,0.16
0.5193142,0.5
0.73564845,0.66
0.58565,0.5800000000000001
0.42148772,0.47
0.4330671,0.45
0.34127682,0.34
0.77299166,0.73
0.42461812,0.47
0.43284103,0.4
0.30096778,0.34
0.056075,0.11
0.323155,0.32
0.58066314,0.56
0.47995645,0.41
0.088534735,0.18
0.7516609,0.76
0.58584535,0.55
0.23455147,0.26
0.39340618,0.45
0.49855712,0.5
0.056366,0.14
0.16731846,0.18
0.20690463,0.28
0.36803633,0.44
0.37888873,0.38
0.09474663,0.14
0.056099,0.18
0.056299,0.15
0.09306442,0.16
0.092600316,0.11
0.092101865,0.14
0.08782151,0.16
0.089262,0.14
0.089842,0.11
0.111961,0.17
0.076783,0.11
0.093054086,0.16
0.58131367,0.55
0.08772661,0.14
0.58194625,0.56
0.093220115,0.14
0.093705036,0.12
0.092671,0.15
0.074415,0.09
0.56322604,0.5
0.09133,0.0999999999999999
0.088584,0.18
0.5867666,0.5700000000000001
0.370101,0.4
0.09162377,0.11
0.056256,0.28
0.71470594,0.73
0.67053676,0.61
0.16734202,0.26
0.5874771,0.6
0.58470654,0.56
0.2660407,0.37
0.47587395,0.48
0.6910177,0.7100000000000001
0.5266155,0.53
0.29996857,0.34
0.5071801,0.51
0.3008419,0.34
0.38597462,0.38
0.09087,0.16
0.056436,0.15
0.057103,0.11
0.056519,0.11
0.061019,0.0999999999999999
0.5832978,0.55
0.7116854,0.8400000000000001
0.5877949,0.61
0.58389413,0.31
0.64645725,0.8
0.58957344,0.5800000000000001
0.08138723,0.15
0.09143984,0.11
0.57712424,0.5700000000000001
0.4793333,0.45
0.057903,0.18
0.57540303,0.56
0.47774297,0.5
0.61972684,0.62
0.18012989,0.28
0.47883165,0.47
0.54184675,0.52
0.39233264,0.43
0.5615667,0.52
0.6407532,0.55
0.090031855,0.14
0.094175,0.0999999999999999
0.5872518,0.5800000000000001
0.68998563,0.68
0.090702966,0.14
0.0900609,0.0999999999999999
0.09008107,0.04
0.08967665,0.11
0.09176832,0.13
0.32530218,0.44
0.3242575,0.36
0.43369228,0.45
0.06165647,0.18
0.47999772,0.56
0.43637702,0.46
0.5875782,0.54
0.08942564,0.48
0.08815009,0.17
0.0903958697986992,0.16
0.7592429,0.68
0.3864659,0.39
0.37040147,0.36
0.37164974,0.37
0.54630005,0.66
0.55814475,0.5700000000000001
0.49942622,0.53
0.5057254,0.47
0.45044425,0.47
0.45809436,0.47
0.5027592,0.46
0.49882162,0.52
0.49890137,0.48
0.47941232,0.46
0.016742,0.11
0.05757,0.12
0.088605,0.15
0.081563,0.17
0.095963,0.32
0.079578,0.15
0.02382,0.01
0.49789858,0.5
0.6269351,0.73
0.37324587,0.39
0.62552005,0.63
0.48299527,0.46
0.4260286,0.45
0.5823686,0.55
0.5888527,0.6
0.5754352,0.62
0.43847993,0.47
0.54938143,0.5
0.65684843,0.77
0.5824356,0.53
0.2958348,0.59
0.47915396,0.4
0.5832108,0.5700000000000001
0.44156027,0.42
0.47893557,0.48
0.47873145,0.47
0.4937729,0.47
0.3810804,0.44
0.37755555,0.46
0.7739708,0.61
0.47745523,0.47
0.47977555,0.48
0.4967362,0.53
0.37216684,0.37
0.07622097,0.91
0.3708219,0.37
0.37394685,0.34
0.56795007,0.59
0.6583142,0.6
0.328264,0.31
0.52713126,0.5
0.366212,0.37
0.36545062,0.36
0.4998383,0.49
0.09386402,0.13
0.3942839,0.35
0.3751018,0.38
0.65639716,0.5800000000000001
0.61648273,0.56
0.52691185,0.52
0.026021,0.15
0.057156,0.14
0.052263,0.17
0.056009,0.12
0.090256,0.68
0.27863818,0.29
0.109495774,0.15
0.22268556,0.12
0.4693115,0.46
0.13336734,0.29
0.35641703,0.39
0.055568,0.18
0.3352217,0.39
0.59317195,0.5700000000000001
0.3648794,0.39
0.6219298,0.6
0.4822784,0.5
0.4801523,0.55
0.48195127,0.49
0.36368677,0.41
0.48444468,0.48
0.465046,0.47
0.4877359,0.45
0.6231765,0.66
0.054731,0.72
0.36276644,0.37
0.67987955,0.67
0.64275235,0.59
0.056327783,0.77
0.66389656,0.74
0.5371264,0.5
0.3393332,0.34
0.26723656,0.47
0.43817183,0.39
0.10683649,0.15
0.5085043,0.54
0.41682142,0.42
0.62913674,0.78
0.090445206,0.19
0.65170616,0.5700000000000001
0.057056,0.17
0.090966,0.18
0.055855,0.14
0.089976,0.18
0.5807579,0.49
0.33609676,0.34
0.48827317,0.63
0.20010975,0.45
0.66473305,0.6900000000000001
